pupilId,dob
1265243,2012-08-04
1265379,2011-11-16
1265400,2012-12-04
1265404,2008-10-12
1265405,2009-11-11
1265412,2011-12-31
1265460,2008-11-18
1265502,2012-01-19
1265554,2009-12-19
1265707,2009-06-04
1265714,2010-11-09
1265772,2007-04-18
1265791,2013-01-25
1265816,2007-12-13
1265837,2011-02-28
1265862,2005-02-21
1265865,2009-11-06
1265877,2011-07-11
1265878,2011-02-07
1265880,2010-02-25
1265885,2013-02-17
1265896,2007-11-16
1265902,2013-07-12
1265911,2009-11-26
1265921,2012-05-17
1265930,2011-04-20
1265936,2010-12-27
1265956,2008-07-04
1265963,2011-07-01
1265994,2011-06-22
1266038,2011-02-03
1266066,2011-06-27
1266071,2010-05-07
1266072,2008-06-17
1266176,2008-08-08
1266206,2007-08-10
1266211,2012-04-01
1266230,2010-12-28
1266636,2008-07-20
1266643,2006-06-27
1266669,2011-03-24
1266671,2007-09-24
1266676,2009-03-13
1266681,2005-05-09
1266686,2010-08-29
1266692,2007-08-22
1266696,2006-07-24
1266702,2009-09-02
1266706,2004-08-21
1266709,2010-08-10
1266714,2006-09-01
1266724,2007-03-03
1266727,2007-04-12
1267731,2008-09-03
1270317,2006-12-12
1270379,2009-11-11
1270564,2006-08-30
1270565,2008-07-15
1270642,2009-12-12
1270651,2009-06-08
1270655,2010-04-30
1270675,2003-09-25
1270676,2004-10-28
1270681,2000-09-14
1270686,2011-11-27
1270689,2012-03-18
1270694,2011-04-12
1270698,2009-05-21
1270699,2012-02-18
1271235,2013-05-31
1272224,2011-09-11
1272243,2008-10-21
1272247,2011-12-06
1272251,2010-07-06
1272261,2010-12-02
1272266,2010-10-21
1272269,2011-10-14
1272546,2011-07-23
1272565,2012-07-02
1272844,2006-11-24
1272938,2012-05-31
1273768,2004-08-10
1274278,2006-03-01
1274281,2010-04-19
1274389,2008-05-31
1274392,2012-07-16
1274539,2008-02-20
1274659,2009-08-24
1274683,2009-03-07
1274686,2011-05-25
1274688,2009-08-24
1274693,2009-08-13
1274695,2010-03-14
1274702,2006-01-26
1274707,2011-01-20
1274711,2011-12-16
1274715,2012-07-02
1275484,2008-03-02
1276012,2013-12-28
1276013,2012-07-31
1276309,2008-01-09
1276391,2009-06-26
1276422,2009-10-29
1276540,2013-05-21
1276613,2010-07-12
1276644,2005-08-22
1276683,2013-01-22
1276697,2010-08-03
1276788,2012-12-31
1276791,2014-02-10
1276794,2011-11-03
1276967,2009-12-22
1276969,2013-07-04
1276970,2008-10-20
1278135,2007-05-11
1278136,2002-06-08
1280474,2007-12-21
1280557,2009-02-11
1280559,2008-02-24
1280758,2010-04-17
1280885,2010-03-24
1280886,2009-05-10
1281418,2008-05-03
1281573,2013-04-23
1281574,2009-08-18
1281589,2006-01-31
1281695,2009-02-15
1281708,2007-07-28
1281709,2010-05-08
1281753,2007-06-08
1282294,2007-02-22
1282365,2009-05-28
1282443,2008-03-21
1282609,2012-03-31
1283009,2008-02-21
1283092,2011-11-28
1283270,2011-11-28
1283609,2010-08-07
1284077,2010-02-09
1284086,2011-07-29
1284094,2006-04-20
1284172,2013-06-22
1284177,2011-03-20
1284179,2012-08-22
1284181,2005-03-02
1284426,2012-05-08
1284479,2009-09-24
1284554,2012-02-26
1284609,2009-03-03
1285038,2011-06-01
1285057,2010-05-05
1285070,2010-02-11
1285340,2012-06-14
1285439,2012-09-25
1285543,2007-01-20
1285551,2008-05-14
1285607,2010-02-10
1285609,2010-08-26
1285721,2007-02-02
1285882,2010-05-17
1286077,2007-10-04
1286105,2012-05-18
1286141,2010-08-27
1286501,2012-01-03
1286662,2007-01-12
1286672,2006-12-22
1286675,2009-01-15
1286678,2009-07-30
1286681,2011-03-29
1286934,2011-03-12
1286993,2012-10-15
1287006,2009-10-01
1287036,2009-12-09
1287045,2009-04-25
1287067,2013-01-08
1287112,2009-12-09
1287113,2008-01-22
1287132,2008-03-06
1287877,2010-10-10
1288181,2014-01-01
1288325,2010-02-15
1288595,2012-01-01
1288697,2008-08-19
1288945,2012-02-05
1288951,2012-07-13
1288966,2006-11-20
1288972,2008-02-18
1288973,2011-05-30
1288982,2012-08-26
1289059,2007-04-17
1289168,2010-07-19
1289171,2005-07-21
1289172,2008-11-09
1289174,2008-04-30
1289192,2009-11-12
1289300,2009-07-14
1289301,2012-01-06
1289517,2013-04-29
1289521,2010-05-11
1289522,2013-04-29
1289524,2011-10-01
1289533,2007-04-01
1289579,2009-08-21
1289686,2008-07-17
1289735,2013-02-28
1289739,2010-01-14
1289742,2007-05-26
1289756,2007-12-06
1289761,2005-05-16
1289766,2012-08-08
1289776,2010-05-28
1289857,2008-10-15
1289884,2011-10-11
1289908,2005-10-14
1289910,2010-03-29
1290203,2008-11-25
1290209,2009-09-27
1290300,2009-08-10
1290348,2009-12-08
1290380,2008-11-21
1291101,2011-04-15
1291143,2007-07-25
1291160,2011-07-07
1291162,2008-11-22
1291184,2009-07-13
1291192,2010-11-03
1291194,2010-06-11
1291205,2008-02-26
1291208,2012-11-06
1291219,2009-01-16
1291222,2005-06-01
1291237,2013-07-14
1291257,2010-06-08
1291298,2010-06-30
1291347,2011-01-22
1291962,2010-01-18
1292096,2010-06-09
1292114,2011-09-10
1292181,2012-07-13
1292219,2011-03-11
1292228,2006-10-04
1292232,2012-02-16
1292235,2006-08-25
1292253,2011-03-01
1292262,2010-12-08
1292270,2009-10-23
1292281,2009-05-25
1292299,2008-09-23
1292616,2013-08-04
1292629,2012-09-20
1292666,2006-01-25
1292718,2008-12-23
1292748,2010-06-24
1293095,2013-01-30
1293099,2004-08-04
1293100,2007-09-25
1293298,2007-12-20
1293299,2012-04-19
1293300,2009-10-08
1293336,2011-09-12
1293353,2010-09-28
1293417,2011-05-12
1293630,2005-12-26
1293631,2011-11-09
1293635,2011-06-01
1293638,2010-02-03
1293639,2007-02-28
1293650,2010-06-10
1293653,2009-07-27
1295092,2011-08-29
1295121,2008-07-22
1295198,2007-06-04
1295205,2010-12-18
1295250,2010-09-03
1295299,2001-09-19
1295320,2010-04-22
1295328,2011-05-17
1295474,2013-12-04
1295665,2007-08-17
1295686,2008-12-21
1295750,2010-01-29
1295803,2011-10-02
1295811,2011-08-12
1295871,2011-06-06
1296392,2006-10-14
